id	env_broad_scale	consensus_id	consensus_lab
BIOSAMPLE:SAMEA2656955	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619654	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619657	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619664	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619665	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619675	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619676	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656983	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657084	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619684	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619685	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657107	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657093	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656996	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619723	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619725	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657025	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619745	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619746	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657062	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619754	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619755	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657048	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657081	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619762	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656978	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657018	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619777	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619778	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656999	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657015	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657037	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619788	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619789	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657045	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619798	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657002	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657021	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619811	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657001	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657017	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656957	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619832	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619833	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656970	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656987	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656993	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619850	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619851	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619869	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657055	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657012	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619876	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619878	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619898	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656985	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657058	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657039	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619916	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619917	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619918	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657099	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656960	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619943	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619944	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657060	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657080	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657098	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619958	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2619959	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620010	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620011	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656981	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657022	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657041	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657069	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620023	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620024	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620072	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657110	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656965	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656967	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656964	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620090	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657106	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620204	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620205	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657016	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656995	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657052	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620221	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620222	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620249	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620251	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657089	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657056	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657004	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656974	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620267	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620268	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620314	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657054	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620354	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620355	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656963	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620418	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657050	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657047	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620556	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656997	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657038	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657020	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657079	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620581	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620583	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620802	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657108	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657040	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656968	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657013	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657083	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620845	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620847	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620870	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620871	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657007	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656992	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620910	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620920	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620939	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620941	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656956	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657046	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620959	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620961	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620985	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2620988	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656969	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657065	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657014	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657073	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657082	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657009	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621027	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621029	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657061	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621052	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621055	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621080	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621082	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657034	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656971	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656958	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621145	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621147	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657090	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656961	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656989	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657053	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621167	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621169	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656972	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657100	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621208	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621209	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657091	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657030	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657095	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656962	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621225	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621226	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656998	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657101	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621263	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621265	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656977	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657067	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657029	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621280	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621282	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657042	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657102	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621410	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621412	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656994	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657078	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657104	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657035	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621436	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621438	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621440	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621442	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621496	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621498	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657049	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657033	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657096	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621520	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621522	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621524	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656979	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657105	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657068	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656990	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656966	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621542	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2621544	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622010	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622012	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656959	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656984	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622038	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622039	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657031	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657023	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622104	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622106	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657086	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656973	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657000	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622128	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622130	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622132	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657044	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657077	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622182	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622184	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657092	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656991	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657072	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657097	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657087	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622228	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622230	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622232	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657008	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622324	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622325	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657063	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657088	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622343	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622345	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622347	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657103	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657076	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622461	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622463	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622465	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657036	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656988	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622487	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622489	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622490	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657019	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656980	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622660	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622661	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657010	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657094	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657070	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622697	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622699	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657075	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657064	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657026	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622717	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622719	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657109	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657005	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656975	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657024	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622744	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622746	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657057	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657028	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622766	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622769	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622770	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622772	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622774	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2656986	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657085	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622803	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622804	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657051	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622824	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2622826	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657071	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA2657032	marine biome (ENVO:00000447)	ENVO:00000447	marine biome
