id	env_package_orig	env_package_rep	env_broad_scale	consensus_id_ebs	consensus_lab_ebs	notes_x	env_local_scale	consensus_id_els	consensus_lab_els	notes_y	env_medium	consensus_id_em	consensus_lab_em	notes
BIOSAMPLE:SAMN02318335	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318336	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318337	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318338	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318339	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318340	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318341	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318342	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318343	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318344	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318345	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318346	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318597	MIGS/MIMS/MIMARKS.soil	soil	oil-contaminated soil	ENVO:00002875	oil contaminated soil	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318598	MIGS/MIMS/MIMARKS.soil	soil	oil-contaminated soil	ENVO:00002875	oil contaminated soil	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318599	MIGS/MIMS/MIMARKS.soil	soil	oil-contaminated soil	ENVO:00002875	oil contaminated soil	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318600	MIGS/MIMS/MIMARKS.soil	soil	oil-contaminated soil	ENVO:00002875	oil contaminated soil	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318601	MIGS/MIMS/MIMARKS.soil	soil	oil-contaminated soil	ENVO:00002875	oil contaminated soil	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318602	MIGS/MIMS/MIMARKS.soil	soil	oil-contaminated soil	ENVO:00002875	oil contaminated soil	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318603	MIGS/MIMS/MIMARKS.soil	soil	oil-contaminated soil	ENVO:00002875	oil contaminated soil	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318604	MIGS/MIMS/MIMARKS.soil	soil	oil-contaminated soil	ENVO:00002875	oil contaminated soil	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318605	MIGS/MIMS/MIMARKS.soil	soil	oil-contaminated soil	ENVO:00002875	oil contaminated soil	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318606	MIGS/MIMS/MIMARKS.soil	soil	oil-contaminated soil	ENVO:00002875	oil contaminated soil	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318607	MIGS/MIMS/MIMARKS.soil	soil	oil-contaminated soil	ENVO:00002875	oil contaminated soil	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02318608	MIGS/MIMS/MIMARKS.soil	soil	oil-contaminated soil	ENVO:00002875	oil contaminated soil	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02319253	MIGS/MIMS/MIMARKS.soil	soil	rice paddy	ENVO:00000296	rice field	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02324088	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02324090	MIGS/MIMS/MIMARKS.soil	soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil	rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil				
BIOSAMPLE:SAMN02324158	MIGS/MIMS/MIMARKS.soil	soil	rice paddy	ENVO:00000296	rice field	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02324159	MIGS/MIMS/MIMARKS.soil	soil	rice paddy	ENVO:00000296	rice field	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02324441	MIGS/MIMS/MIMARKS.soil	soil	rice paddy	ENVO:00000296	rice field	env_package_normalized.EnvPackage=soil					soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02324807	MIGS/MIMS/MIMARKS.soil	soil	montane shrubland	ENVO:01000216	montane shrubland biome	env_package_normalized.EnvPackage=soil	Rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil	Rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02335012	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02335013	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02335014	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02335015	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02336742	MIGS/MIMS/MIMARKS.soil	soil					Bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil	Bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02336957	MIGS/MIMS/MIMARKS.soil	soil									soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02338311	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338312	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338313	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338314	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338315	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338316	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338317	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338318	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338319	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338320	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338321	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338322	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338323	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338324	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338325	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02338326	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02340060	MIGS/MIMS/MIMARKS.soil	soil	Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil	Farm	ENVO:00000078	farm	env_package_normalized.EnvPackage=soil	Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02343077	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343078	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343079	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343080	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343081	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343082	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343083	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343084	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343085	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343086	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343087	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343088	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343089	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343090	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343091	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343092	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343093	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343094	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343095	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343096	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343097	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343098	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343099	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343100	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343101	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343102	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343103	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02343104	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil					bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02343105	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil					bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02343106	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil					bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02343107	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil					bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02343108	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil					bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02343109	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil					bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02343110	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil					bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02343111	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil					bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02343112	MIGS/MIMS/MIMARKS.soil	soil	bacteria	NCBITaxon:2	Bacteria	env_package_normalized.EnvPackage=soil					bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02343839	MIGS/MIMS/MIMARKS.soil	soil												
BIOSAMPLE:SAMN02343840	MIGS/MIMS/MIMARKS.soil	soil												
BIOSAMPLE:SAMN02343841	MIGS/MIMS/MIMARKS.soil	soil												
BIOSAMPLE:SAMN02344558	MIGS/MIMS/MIMARKS.soil	soil					cropland	ENVO:00000117	plantation	env_package_normalized.EnvPackage=soil				
BIOSAMPLE:SAMN02346003	MIGS/MIMS/MIMARKS.soil	soil												
BIOSAMPLE:SAMN02346004	MIGS/MIMS/MIMARKS.soil	soil												
BIOSAMPLE:SAMN02346005	MIGS/MIMS/MIMARKS.soil	soil												
BIOSAMPLE:SAMN02354094	MIGS/MIMS/MIMARKS.soil	soil	Grassland	ENVO:01001206	grassland ecosystem	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354095	MIGS/MIMS/MIMARKS.soil	soil	Grassland	ENVO:01001206	grassland ecosystem	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354096	MIGS/MIMS/MIMARKS.soil	soil	Grassland	ENVO:01001206	grassland ecosystem	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354097	MIGS/MIMS/MIMARKS.soil	soil	grassland biome	ENVO:01000177	grassland biome	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354098	MIGS/MIMS/MIMARKS.soil	soil	grassland biome	ENVO:01000177	grassland biome	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354099	MIGS/MIMS/MIMARKS.soil	soil	grassland biome	ENVO:01000177	grassland biome	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354100	MIGS/MIMS/MIMARKS.soil	soil	Grassland	ENVO:01001206	grassland ecosystem	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354101	MIGS/MIMS/MIMARKS.soil	soil	Grassland	ENVO:01001206	grassland ecosystem	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354102	MIGS/MIMS/MIMARKS.soil	soil	Grassland	ENVO:01001206	grassland ecosystem	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354103	MIGS/MIMS/MIMARKS.soil	soil	Grassland	ENVO:01001206	grassland ecosystem	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354104	MIGS/MIMS/MIMARKS.soil	soil	Grassland	ENVO:01001206	grassland ecosystem	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354105	MIGS/MIMS/MIMARKS.soil	soil	grassland biome	ENVO:01000177	grassland biome	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354106	MIGS/MIMS/MIMARKS.soil	soil	grassland biome	ENVO:01000177	grassland biome	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354107	MIGS/MIMS/MIMARKS.soil	soil	Grassland	ENVO:01001206	grassland ecosystem	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02354108	MIGS/MIMS/MIMARKS.soil	soil	grassland biome	ENVO:01000177	grassland biome	env_package_normalized.EnvPackage=soil								
BIOSAMPLE:SAMN02356637	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356638	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356639	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356640	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356641	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356642	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356643	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356644	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356645	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356646	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356647	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356648	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356649	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356650	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356651	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356652	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356653	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356654	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356655	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMN02356656	MIGS/MIMS/MIMARKS.soil	soil	ENVO:00002988	ENVO:00002988	obsolete Temperate grasslands	env_package_normalized.EnvPackage=soil					Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
